,Component,Date,Value
92,Component13,2016-01-06,-0.042689142770643146
93,Component14,2016-01-06,-0.1174023769023134
94,Component15,2016-01-06,-0.2214595221073888
95,Component16,2016-01-06,-0.39231383880653786
96,Component1,2016-01-07,-0.8452604178780763
97,Component2,2016-01-07,0.04090467178255144
98,Component3,2016-01-07,-0.5016874047918253
99,Component4,2016-01-07,-0.015599174255685919
100,Component5,2016-01-07,0.966378962911646
101,Component6,2016-01-07,0.5771319541152257
102,Component7,2016-01-07,0.2147681814269751
103,Component8,2016-01-07,-0.35218671655938616
104,Component9,2016-01-07,-0.5627732402583703
105,Component10,2016-01-07,-0.055660168874334004
106,Component11,2016-01-07,-0.2174117889500615
107,Component12,2016-01-07,-0.2420095817478974
108,Component13,2016-01-07,0.7906760101750417
109,Component14,2016-01-07,0.2880998778654722
110,Component15,2016-01-07,0.5400559773237642
111,Component16,2016-01-07,0.6650200807626335
112,Component1,2016-01-08,-0.18586257428134045
113,Component2,2016-01-08,0.22482832235737216
114,Component3,2016-01-08,-0.4220838848842599
115,Component4,2016-01-08,0.2711402439649274
116,Component5,2016-01-08,0.6299234315141236
117,Component6,2016-01-08,0.8578557853436387
118,Component7,2016-01-08,0.4937558885240965
119,Component8,2016-01-08,-0.3322545826208817
120,Component9,2016-01-08,-0.24244365695723025
121,Component10,2016-01-08,-0.25738940922295794
122,Component11,2016-01-08,-0.19151586870269188
123,Component12,2016-01-08,-0.4669423612767317
124,Component13,2016-01-08,0.35741845926421234
125,Component14,2016-01-08,0.032924170873363794
126,Component15,2016-01-08,-0.34785158300576696
127,Component16,2016-01-08,0.04884453456031766
128,Component1,2016-01-09,0.07040567162088374
129,Component2,2016-01-09,1.9662707203037881
130,Component3,2016-01-09,-0.38366881641511
131,Component4,2016-01-09,1.0075745827901577
132,Component5,2016-01-09,0.6325005972355296
133,Component6,2016-01-09,0.3793567001805563
134,Component7,2016-01-09,-0.2095310595196212
135,Component8,2016-01-09,-0.321979386596544
136,Component9,2016-01-09,0.12116328900757498
137,Component10,2016-01-09,0.2577712506273319
138,Component11,2016-01-09,-0.31584190856534466
139,Component12,2016-01-09,-0.22398323525406494
140,Component13,2016-01-09,0.5213773705624857
141,Component14,2016-01-09,0.11772286134601527
142,Component15,2016-01-09,0.06767704893388632
143,Component16,2016-01-09,-0.37072857254728986
144,Component1,2016-01-10,1.3882403883585979
145,Component2,2016-01-10,2.0397896013075125
146,Component3,2016-01-10,-0.2849094326068073
147,Component4,2016-01-10,0.8292880004875265
148,Component5,2016-01-10,0.1387942953958924
149,Component6,2016-01-10,0.5427345414201171
150,Component7,2016-01-10,-0.3744712604543952
151,Component8,2016-01-10,-0.9541105144011696
152,Component9,2016-01-10,-0.6169721143321479
153,Component10,2016-01-10,-0.35690551299625145
154,Component11,2016-01-10,-0.8032022226276859
155,Component12,2016-01-10,0.6123324933548913
156,Component13,2016-01-10,0.5048093477915735
157,Component14,2016-01-10,-0.4511334285180584
158,Component15,2016-01-10,0.525973656798321
159,Component16,2016-01-10,-0.4665177804074446
160,Component1,2016-01-11,-0.14167378971233735
161,Component2,2016-01-11,0.0013088624396436252
162,Component3,2016-01-11,-0.7542615224819329
163,Component4,2016-01-11,0.13377834144622294
164,Component5,2016-01-11,0.2543024606947455
165,Component6,2016-01-11,0.8643526720276502
166,Component7,2016-01-11,0.17664345545400142
167,Component8,2016-01-11,-0.17765093557377593
168,Component9,2016-01-11,-0.22652456832448595
169,Component10,2016-01-11,0.2326258959119828
170,Component11,2016-01-11,-0.5749426707305255
171,Component12,2016-01-11,0.2501493533724498
172,Component13,2016-01-11,0.12709259968813572
173,Component14,2016-01-11,-0.1278708814982378
174,Component15,2016-01-11,0.3125480240842538
175,Component16,2016-01-11,-0.17932092474577208
176,Component1,2016-01-12,-0.7011909195054311
177,Component2,2016-01-12,-0.3373449701337311
178,Component3,2016-01-12,-0.8060393725121119
179,Component4,2016-01-12,-0.20266636124139986
180,Component5,2016-01-12,0.40947142424691385
181,Component6,2016-01-12,0.2820665643622809
182,Component7,2016-01-12,-0.2008677749434274
183,Component8,2016-01-12,-0.0448876886462011
184,Component9,2016-01-12,-0.26975792685252964
185,Component10,2016-01-12,0.5703693628181625
186,Component11,2016-01-12,-0.4096141370068032
187,Component12,2016-01-12,-0.5109650169968677
188,Component13,2016-01-12,-0.3018464578330986
189,Component14,2016-01-12,-0.08391481885733691
190,Component15,2016-01-12,-0.013371879187279691
191,Component16,2016-01-12,-0.44035784055086413
192,Component1,2016-01-13,-0.4233453652606545
193,Component2,2016-01-13,-0.3759887300539379
194,Component3,2016-01-13,-0.8208639973030286
195,Component4,2016-01-13,-0.8216890983258239
196,Component5,2016-01-13,0.3666015932677909
197,Component6,2016-01-13,0.3849599253430309
198,Component7,2016-01-13,0.34527312024802953
199,Component8,2016-01-13,-0.5632408416543254
200,Component9,2016-01-13,0.060193959739815166
201,Component10,2016-01-13,-0.5472429605378374
202,Component11,2016-01-13,-0.2608390123780822
203,Component12,2016-01-13,0.1279600502231073
204,Component13,2016-01-13,-0.4653992335197859
205,Component14,2016-01-13,0.06753540187881027
206,Component15,2016-01-13,-0.1684308799477779
207,Component16,2016-01-13,-0.17071172171394167
208,Component1,2016-01-14,-0.9473507154520318
209,Component2,2016-01-14,-0.2051102726084484
210,Component3,2016-01-14,-0.7232375594382573
211,Component4,2016-01-14,-0.42265838017801854
212,Component5,2016-01-14,0.497969975567082
213,Component6,2016-01-14,0.8271111654608857
214,Component7,2016-01-14,-0.3107051820068735
215,Component8,2016-01-14,0.11032248134832104
216,Component9,2016-01-14,-0.3478346084571331
217,Component10,2016-01-14,0.42935595017673933
218,Component11,2016-01-14,-0.3999039692901033
219,Component12,2016-01-14,-0.3950371495424559
220,Component13,2016-01-14,-0.2861614309341387
221,Component14,2016-01-14,0.08490277195402993
222,Component15,2016-01-14,0.2774743061058114
223,Component16,2016-01-14,-0.18429132308239826
224,Component1,2016-01-15,-1.9615954000724365
225,Component2,2016-01-15,0.5606601561398097
226,Component3,2016-01-15,-0.6381025778708745
227,Component4,2016-01-15,0.6114570159298974
228,Component5,2016-01-15,0.7619150484414154
229,Component6,2016-01-15,0.4557254465735987
230,Component7,2016-01-15,0.1904393295402856
231,Component8,2016-01-15,0.33677367628823696
232,Component9,2016-01-15,-0.001696638356563076
233,Component10,2016-01-15,-0.2267519577177697
234,Component11,2016-01-15,0.5669141722038177
235,Component12,2016-01-15,-0.6772785075400781
236,Component13,2016-01-15,0.15705977332065665
237,Component14,2016-01-15,-0.5031426460524773
238,Component15,2016-01-15,-0.200058316417572
239,Component16,2016-01-15,-0.00082526960672505
240,Component1,2016-01-16,-0.9623239945926318
241,Component2,2016-01-16,1.9905078818604536
242,Component3,2016-01-16,-0.14574821269578936
243,Component4,2016-01-16,0.6699358018730496
244,Component5,2016-01-16,0.9029985720187396
245,Component6,2016-01-16,0.08267587904889423
246,Component7,2016-01-16,-0.27062374695132824
247,Component8,2016-01-16,-0.5006721060320729
248,Component9,2016-01-16,0.6911989089869686
249,Component10,2016-01-16,0.5088519674219127
250,Component11,2016-01-16,-0.7630501924871471
251,Component12,2016-01-16,0.08968101924642599
252,Component13,2016-01-16,0.18154900461802911
253,Component14,2016-01-16,0.20643418584387585
254,Component15,2016-01-16,0.4907378940578352
255,Component16,2016-01-16,-0.1384643843231471
256,Component1,2016-01-17,0.8755450311244186
257,Component2,2016-01-17,2.067127030671754
258,Component3,2016-01-17,-0.7418609199584371
259,Component4,2016-01-17,0.3206902492566118
260,Component5,2016-01-17,-0.019471526449540068
261,Component6,2016-01-17,0.3986177132682184
262,Component7,2016-01-17,-0.4377770472752527
263,Component8,2016-01-17,-0.20998543512176407
264,Component9,2016-01-17,-0.6036815316247651
265,Component10,2016-01-17,-0.02861704146100948
266,Component11,2016-01-17,-0.5573486963925404
267,Component12,2016-01-17,-0.369807187286671
268,Component13,2016-01-17,0.08189366905333384
269,Component14,2016-01-17,-0.3021907373775005
270,Component15,2016-01-17,-0.08198066399140319
271,Component16,2016-01-17,0.11154082133751006
272,Component1,2016-01-18,1.9672234925374164
273,Component2,2016-01-18,1.1684556947559377
274,Component3,2016-01-18,-0.7767564265641217
275,Component4,2016-01-18,0.5566965683275141
276,Component5,2016-01-18,-0.1882923503520622
277,Component6,2016-01-18,0.44143880073438985
278,Component7,2016-01-18,0.5804692817368403
279,Component8,2016-01-18,-0.08980972392383303
280,Component9,2016-01-18,-0.15618679210267844
281,Component10,2016-01-18,-0.0618223656448933
282,Component11,2016-01-18,-0.3776616589696175
283,Component12,2016-01-18,-0.1970424824647018
284,Component13,2016-01-18,0.09427413867979646
285,Component14,2016-01-18,-0.2454374325795557
286,Component15,2016-01-18,-0.02239934471940301
287,Component16,2016-01-18,-0.4849663529939782
288,Component1,2016-01-19,-0.9044656695132574
289,Component2,2016-01-19,-0.1831145764447604
290,Component3,2016-01-19,-0.3451975165750603
291,Component4,2016-01-19,-0.0835083658078869
292,Component5,2016-01-19,0.3637862376075904
293,Component6,2016-01-19,0.6109385347245887
294,Component7,2016-01-19,-0.043141974307941915
295,Component8,2016-01-19,0.37693327014296996
296,Component9,2016-01-19,-0.5989127696334795
297,Component10,2016-01-19,0.12572939413298936
298,Component11,2016-01-19,-0.1380367820330676
299,Component12,2016-01-19,-0.4984805597432706
300,Component13,2016-01-19,0.01823189726197493
301,Component14,2016-01-19,0.10555423795755772
302,Component15,2016-01-19,0.13204946761937014
303,Component16,2016-01-19,0.2166142776066311
304,Component1,2016-01-20,-0.14585221591259767
305,Component2,2016-01-20,-0.38057103612911
306,Component3,2016-01-20,-0.3536405202101114
307,Component4,2016-01-20,-0.016138879297715708
308,Component5,2016-01-20,0.8001810684606901
309,Component6,2016-01-20,0.3764471528059625
310,Component7,2016-01-20,0.28563055666189724
311,Component8,2016-01-20,0.5485089771839887
312,Component9,2016-01-20,-0.23641355643552625
313,Component10,2016-01-20,0.8338803422164346
314,Component11,2016-01-20,-0.06356554479294288
315,Component12,2016-01-20,-0.11888852787296562
316,Component13,2016-01-20,0.2073843210621608
317,Component14,2016-01-20,-0.2671666721448937
318,Component15,2016-01-20,0.18920778122734647
319,Component16,2016-01-20,0.21859713727728766
320,Component1,2016-01-21,-1.8025654158039008
321,Component2,2016-01-21,0.4291590372956747
322,Component3,2016-01-21,-0.7457794158418399
323,Component4,2016-01-21,-0.15167892051821613
324,Component5,2016-01-21,0.9952003013337358
325,Component6,2016-01-21,0.8829781596396999
326,Component7,2016-01-21,-0.08852673923496936
327,Component8,2016-01-21,-0.6987337000538705
328,Component9,2016-01-21,-0.7837396246905437
329,Component10,2016-01-21,-0.4048869520389475
330,Component11,2016-01-21,0.14943398961290144
331,Component12,2016-01-21,0.2253244491772165
332,Component13,2016-01-21,0.2612631279254502
333,Component14,2016-01-21,0.10429114399758248
334,Component15,2016-01-21,0.035151949891620016
335,Component16,2016-01-21,0.16276851500161246
336,Component1,2016-01-22,1.1316179158271904
337,Component2,2016-01-22,0.7098030559331746
338,Component3,2016-01-22,-0.5211020750630825
339,Component4,2016-01-22,1.0614859395342142
340,Component5,2016-01-22,0.776120419202614
341,Component6,2016-01-22,1.6153267736327253
342,Component7,2016-01-22,0.3295186196462236
343,Component8,2016-01-22,0.07333051769747734
344,Component9,2016-01-22,0.3491495734606885
345,Component10,2016-01-22,0.8412373330853142
346,Component11,2016-01-22,-0.6891563419602589
347,Component12,2016-01-22,-0.5755606227410666
348,Component13,2016-01-22,0.2776926117597592
349,Component14,2016-01-22,-0.8408143640136041
350,Component15,2016-01-22,-0.2331726849433693
351,Component16,2016-01-22,-0.07884090382318781
352,Component1,2016-01-23,12.354767076808065
353,Component2,2016-01-23,-1.58828373631376
354,Component3,2016-01-23,1.3652797936616312
355,Component4,2016-01-23,-0.3295475481189664
356,Component5,2016-01-23,1.9254772862938585
357,Component6,2016-01-23,-0.3873596663318003
358,Component7,2016-01-23,-0.3379014784018045
359,Component8,2016-01-23,-0.06245619912545404
360,Component9,2016-01-23,0.12323428142756385
361,Component10,2016-01-23,0.01357307084223477
362,Component11,2016-01-23,0.08874256992896842
363,Component12,2016-01-23,-0.00889810975321477
364,Component13,2016-01-23,0.10250651329154348
365,Component14,2016-01-23,0.08379692294303633
366,Component15,2016-01-23,-0.02365307867871141
367,Component16,2016-01-23,0.03888267626697499
368,Component1,2016-01-24,7.342009621504703
369,Component2,2016-01-24,0.049771488952587664
370,Component3,2016-01-24,0.11688339598367482
371,Component4,2016-01-24,-0.2250205776096188
372,Component5,2016-01-24,0.7839600577737413
373,Component6,2016-01-24,0.20482963202232596
374,Component7,2016-01-24,0.036647523981425435
375,Component8,2016-01-24,-0.26700946578151685
376,Component9,2016-01-24,0.13906834287099662
377,Component10,2016-01-24,-0.4476476077249021
378,Component11,2016-01-24,-0.007315581676640555
379,Component12,2016-01-24,-0.04675016698771702
380,Component13,2016-01-24,-0.301901617623349
381,Component14,2016-01-24,-0.32881033797935977
382,Component15,2016-01-24,-0.4688704185016029
383,Component16,2016-01-24,-0.2713959802524608
384,Component1,2016-01-25,2.7752212007145816
385,Component2,2016-01-25,0.8953898557661106
386,Component3,2016-01-25,-0.5630790138785526
387,Component4,2016-01-25,0.7232585065148673
388,Component5,2016-01-25,0.7414232429986923
389,Component6,2016-01-25,1.053235119525447
390,Component7,2016-01-25,0.3582430449948002
391,Component8,2016-01-25,-0.1138509535129708
392,Component9,2016-01-25,0.2414574733375612
393,Component10,2016-01-25,-0.3263222445753896
394,Component11,2016-01-25,-0.4352042750156473
395,Component12,2016-01-25,0.02623251369312881
396,Component13,2016-01-25,-0.1948047643078914
397,Component14,2016-01-25,0.01930633741040804
398,Component15,2016-01-25,0.008466736621978516
399,Component16,2016-01-25,-0.18578560635189365
400,Component1,2016-01-26,1.4937342276227337
401,Component2,2016-01-26,0.4256755377002441
402,Component3,2016-01-26,-0.8266527843006912
403,Component4,2016-01-26,0.990538369102033
404,Component5,2016-01-26,0.6966982974658269
405,Component6,2016-01-26,1.0847452633463743
406,Component7,2016-01-26,0.3153748331283557
407,Component8,2016-01-26,-0.5389233600118047
408,Component9,2016-01-26,0.282923167446598
409,Component10,2016-01-26,0.11100136742910736
410,Component11,2016-01-26,-1.1650995667269417
411,Component12,2016-01-26,-0.2730773294611576
412,Component13,2016-01-26,0.13438222954962242
413,Component14,2016-01-26,-0.010877232120591171
414,Component15,2016-01-26,0.016501258186481727
415,Component16,2016-01-26,0.2002782639476591
416,Component1,2016-01-27,-0.38106206254741776
417,Component2,2016-01-27,0.08864369902394538
418,Component3,2016-01-27,-1.0979290887944486
419,Component4,2016-01-27,-0.24721577061196395
420,Component5,2016-01-27,0.4710641257977147
421,Component6,2016-01-27,0.595688266076136
422,Component7,2016-01-27,0.12052830487416027
423,Component8,2016-01-27,-0.06356091315736281
424,Component9,2016-01-27,-0.3301573437466753
425,Component10,2016-01-27,0.23234967178099455
426,Component11,2016-01-27,-0.2686811019251261
427,Component12,2016-01-27,-0.3782164079572513
428,Component13,2016-01-27,0.1251329882819003
429,Component14,2016-01-27,-0.1939981787785672
430,Component15,2016-01-27,-0.6038902843729205
431,Component16,2016-01-27,-0.1460384852660473
432,Component1,2016-01-28,-1.8161815583559404
433,Component2,2016-01-28,0.07636410576617436
434,Component3,2016-01-28,-0.8403656302754301
435,Component4,2016-01-28,0.24750355333329896
436,Component5,2016-01-28,0.8535783248857058
437,Component6,2016-01-28,0.5070547453540515
438,Component7,2016-01-28,-0.08727897424880726
439,Component8,2016-01-28,-0.07582123416585931
440,Component9,2016-01-28,-0.7022682850770917
441,Component10,2016-01-28,-0.4180728488908648
442,Component11,2016-01-28,-0.30894376141519075
443,Component12,2016-01-28,-0.7260250232701135
444,Component13,2016-01-28,-0.1412396084768109
445,Component14,2016-01-28,-0.2761516671679665
446,Component15,2016-01-28,-0.4300111892624589
447,Component16,2016-01-28,0.5243674154661939
448,Component1,2016-01-29,-1.7970251921438594
449,Component2,2016-01-29,0.4196602690025424
450,Component3,2016-01-29,-0.8747395949151862
451,Component4,2016-01-29,0.028066223491028105
452,Component5,2016-01-29,0.620769029331343
453,Component6,2016-01-29,0.5041985568949985
454,Component7,2016-01-29,0.27583684145288184
455,Component8,2016-01-29,-0.13479214786090812
456,Component9,2016-01-29,-0.778426352507818
457,Component10,2016-01-29,0.08106595322064106
458,Component11,2016-01-29,-0.12912472030837974
459,Component12,2016-01-29,-0.7692531292709615
460,Component13,2016-01-29,0.4620385229330252
461,Component14,2016-01-29,-0.4461220405467806
462,Component15,2016-01-29,0.10348406557370228
463,Component16,2016-01-29,0.3389351340116342
464,Component1,2016-01-30,-1.3828637863545683
465,Component2,2016-01-30,2.0921069864181234
466,Component3,2016-01-30,0.2771683230923629
467,Component4,2016-01-30,0.0590697177384725
468,Component5,2016-01-30,1.1451904041335488
469,Component6,2016-01-30,0.3285647747997652
470,Component7,2016-01-30,0.13139121367645576
471,Component8,2016-01-30,-0.5083129282587929
472,Component9,2016-01-30,-0.4692359220000119
473,Component10,2016-01-30,-0.247956928829974
474,Component11,2016-01-30,-0.009529869909981385
475,Component12,2016-01-30,-0.4337178471375551
476,Component13,2016-01-30,0.7807212163776415
477,Component14,2016-01-30,0.15972583915193453
478,Component15,2016-01-30,0.25133846666845355
479,Component16,2016-01-30,0.5923418267810749
480,Component1,2016-01-31,1.5210998650930854
481,Component2,2016-01-31,2.0394586688779404
482,Component3,2016-01-31,-0.4346948937298794
483,Component4,2016-01-31,-0.019412856393536664
484,Component5,2016-01-31,0.3557869170441721
485,Component6,2016-01-31,-0.0558502519577204
486,Component7,2016-01-31,-0.3347277238670205
487,Component8,2016-01-31,-0.9774721671402204
488,Component9,2016-01-31,-0.805704285096374
489,Component10,2016-01-31,0.07552805804727566
490,Component11,2016-01-31,-0.2338300301068127
491,Component12,2016-01-31,0.3317267418228066
492,Component13,2016-01-31,-0.004068943614267436
493,Component14,2016-01-31,0.04927129371848706
494,Component15,2016-01-31,0.1886108233149704
495,Component16,2016-01-31,0.32445502200054915
496,Component1,2016-02-01,0.33693104854580785
497,Component2,2016-02-01,-0.4284326562955769
498,Component3,2016-02-01,-0.6562672420911472
499,Component4,2016-02-01,0.2957860446543709
500,Component5,2016-02-01,0.4002136761508162
501,Component6,2016-02-01,0.8141405588204278
502,Component7,2016-02-01,-0.2947664700866959
503,Component8,2016-02-01,0.32930481221104824
504,Component9,2016-02-01,-0.5308645643147192
505,Component10,2016-02-01,0.06341105614612122
506,Component11,2016-02-01,-0.07815264643043343
507,Component12,2016-02-01,-0.10040690692812122
508,Component13,2016-02-01,0.4116816071441649
509,Component14,2016-02-01,-0.6390157884242953
510,Component15,2016-02-01,0.006494349298753813
511,Component16,2016-02-01,0.3610449406481291
512,Component1,2016-02-02,-1.1190798197354443
513,Component2,2016-02-02,-0.2675028128536566
514,Component3,2016-02-02,-0.430207470400885
515,Component4,2016-02-02,0.17577097852584833
516,Component5,2016-02-02,0.7823761830983951
517,Component6,2016-02-02,0.3680237421437033
518,Component7,2016-02-02,0.08068331824918808
519,Component8,2016-02-02,0.5453227919410899
520,Component9,2016-02-02,-0.2559767519696481
521,Component10,2016-02-02,-0.4254453749852247
522,Component11,2016-02-02,0.2363072477961987
523,Component12,2016-02-02,0.13195749857474307
524,Component13,2016-02-02,-0.2635468742307677
525,Component14,2016-02-02,-0.3761035518501021
526,Component15,2016-02-02,-0.4565585659434757
527,Component16,2016-02-02,0.29527350470341857
528,Component1,2016-02-03,-1.3704640567546509
529,Component2,2016-02-03,-0.1780279677589415
530,Component3,2016-02-03,-0.5330386876224876
531,Component4,2016-02-03,-0.002442931909337174
532,Component5,2016-02-03,0.5816541977295905
533,Component6,2016-02-03,0.12424627886007394
534,Component7,2016-02-03,0.057117111498667876
535,Component8,2016-02-03,0.5180589267361592
536,Component9,2016-02-03,-0.8546507302254569
537,Component10,2016-02-03,0.5125589546423849
538,Component11,2016-02-03,-0.5033430853722733
539,Component12,2016-02-03,-0.09000022462981408
540,Component13,2016-02-03,0.10329665011672147
541,Component14,2016-02-03,-0.3041254132724664
542,Component15,2016-02-03,-0.10282866184585003
543,Component16,2016-02-03,0.10307511990819876
544,Component1,2016-02-04,-1.5832197721685255
545,Component2,2016-02-04,-0.3622110326592942
546,Component3,2016-02-04,-0.5282026521600423
547,Component4,2016-02-04,-0.017668262687433815
548,Component5,2016-02-04,0.607302532249275
549,Component6,2016-02-04,0.0917477339802583
550,Component7,2016-02-04,0.06126647466001399
551,Component8,2016-02-04,-0.2070022667537423
552,Component9,2016-02-04,-0.4543672704877764
553,Component10,2016-02-04,-0.2524697221253789
554,Component11,2016-02-04,0.3311928877097233
555,Component12,2016-02-04,-0.4819974294346656
556,Component13,2016-02-04,-0.6663698795020834
557,Component14,2016-02-04,-0.10440555061049894
558,Component15,2016-02-04,-0.5819551312710454
559,Component16,2016-02-04,0.1976665552790171
560,Component1,2016-02-05,-1.9857806328204084
561,Component2,2016-02-05,0.39597138543096505
562,Component3,2016-02-05,-0.2501083728553448
563,Component4,2016-02-05,0.33457229091801305
564,Component5,2016-02-05,0.7964521034287257
565,Component6,2016-02-05,0.618160947441236
566,Component7,2016-02-05,-0.2192181263812356
567,Component8,2016-02-05,0.13137727808422536
568,Component9,2016-02-05,-0.3260208272757614
569,Component10,2016-02-05,-0.38869243085899263
570,Component11,2016-02-05,-0.022933214924656626
571,Component12,2016-02-05,-0.5275217676888161
572,Component13,2016-02-05,-0.16397642980609314
573,Component14,2016-02-05,0.001134727614222715
574,Component15,2016-02-05,-0.965327160982009
575,Component16,2016-02-05,0.1351276064423648
576,Component1,2016-02-06,-1.3903616711900673
577,Component2,2016-02-06,2.246734419018677
578,Component3,2016-02-06,0.3212875118964494
579,Component4,2016-02-06,1.005088181454202
580,Component5,2016-02-06,0.9638677857335683
581,Component6,2016-02-06,0.010068956658788104
582,Component7,2016-02-06,-0.2224531195312435
583,Component8,2016-02-06,-0.614391337082595
584,Component9,2016-02-06,0.34693140052942306
585,Component10,2016-02-06,0.07968280317166858
586,Component11,2016-02-06,-0.9853870554269538
587,Component12,2016-02-06,-0.20351075102011296
588,Component13,2016-02-06,0.0008249313482190226
589,Component14,2016-02-06,-0.5407298005111486
590,Component15,2016-02-06,0.28909312686634164
591,Component16,2016-02-06,0.3400324554513579
592,Component1,2016-02-07,0.1446507264063065
593,Component2,2016-02-07,2.029179792258032
594,Component3,2016-02-07,-0.02065239568768439
595,Component4,2016-02-07,0.8002058542631225
596,Component5,2016-02-07,0.6773082345823527
597,Component6,2016-02-07,-0.034054945666617736
598,Component7,2016-02-07,-0.24264915053425445
599,Component8,2016-02-07,-0.8034973405064473
600,Component9,2016-02-07,-0.4496039488074905
601,Component10,2016-02-07,0.06715169837653867
602,Component11,2016-02-07,-0.6347512844096834
603,Component12,2016-02-07,-0.4916790703119861
604,Component13,2016-02-07,0.04315111915325792
605,Component14,2016-02-07,0.5291970807459779
606,Component15,2016-02-07,-0.0824121756148745
607,Component16,2016-02-07,0.1291884607943024
608,Component1,2016-02-08,-0.451504672769065
609,Component2,2016-02-08,-0.21931860831483396
610,Component3,2016-02-08,-0.3616606574234504
611,Component4,2016-02-08,0.39534283607570814
612,Component5,2016-02-08,0.679600191385543
613,Component6,2016-02-08,0.7453545647287106
614,Component7,2016-02-08,-0.12972329184030942
615,Component8,2016-02-08,-0.13511465670535036
616,Component9,2016-02-08,0.2519600434607076
617,Component10,2016-02-08,-0.13957988634805166
618,Component11,2016-02-08,-0.11809434446364896
619,Component12,2016-02-08,0.0403375571925482
620,Component13,2016-02-08,-0.9152887784481558
621,Component14,2016-02-08,-0.17564025923629328
