,date,end_id,amount
607,01/09/2016,60.0,2.0
608,01/09/2016,76.0,180.0
609,01/09/2016,77.0,13.0
610,01/09/2017,2.0,1.0
611,01/09/2017,3.0,14.0
612,01/09/2017,4.0,1.0
613,01/09/2017,6.0,72.0
614,01/09/2017,7.0,185.0
615,01/09/2017,8.0,2755.0
616,01/09/2017,11.0,1.0
617,01/09/2017,22.0,9.0
618,01/09/2017,24.0,91.0
619,01/09/2017,28.0,1140.0
620,01/09/2017,31.0,1.0
621,01/09/2017,32.0,2720.0
622,01/09/2017,33.0,153.0
623,01/09/2017,34.0,2.0
624,01/09/2017,35.0,2.0
625,01/09/2017,41.0,6.0
626,01/09/2017,56.0,61.0
627,01/09/2017,76.0,354.0
628,01/09/2017,77.0,4.0
629,01/10/2015,1.0,39.0
630,01/10/2015,2.0,2.0
631,01/10/2015,3.0,328.0
632,01/10/2015,4.0,104.0
633,01/10/2015,5.0,170.0
634,01/10/2015,6.0,2452.0
635,01/10/2015,7.0,2507.0
636,01/10/2015,8.0,7700.0
637,01/10/2015,10.0,1.0
638,01/10/2015,11.0,2.0
639,01/10/2015,13.0,2.0
640,01/10/2015,14.0,6.0
641,01/10/2015,16.0,12.0
642,01/10/2015,21.0,12.0
643,01/10/2015,22.0,454.0
644,01/10/2015,23.0,1.0
645,01/10/2015,24.0,1369.0
646,01/10/2015,28.0,1982.0
647,01/10/2015,31.0,12.0
648,01/10/2015,32.0,2391.0
649,01/10/2015,33.0,439.0
650,01/10/2015,34.0,24.0
651,01/10/2015,35.0,1.0
652,01/10/2015,39.0,3.0
653,01/10/2015,41.0,23.0
654,01/10/2015,56.0,87.0
655,01/10/2015,60.0,2.0
656,01/10/2015,76.0,302.0
657,01/10/2015,77.0,108.0
658,01/10/2016,1.0,9.0
659,01/10/2016,2.0,2.0
660,01/10/2016,3.0,166.0
661,01/10/2016,4.0,20.0
662,01/10/2016,5.0,32.0
663,01/10/2016,6.0,1012.0
664,01/10/2016,7.0,981.0
665,01/10/2016,8.0,3633.0
666,01/10/2016,10.0,1.0
667,01/10/2016,14.0,1.0
668,01/10/2016,16.0,1.0
669,01/10/2016,21.0,10.0
670,01/10/2016,22.0,108.0
671,01/10/2016,24.0,574.0
672,01/10/2016,28.0,949.0
673,01/10/2016,32.0,1445.0
674,01/10/2016,33.0,241.0
675,01/10/2016,34.0,6.0
676,01/10/2016,41.0,8.0
677,01/10/2016,56.0,143.0
678,01/10/2016,76.0,317.0
679,01/10/2016,77.0,13.0
680,01/10/2017,2.0,1.0
681,01/10/2017,3.0,22.0
682,01/10/2017,5.0,5.0
683,01/10/2017,6.0,113.0
684,01/10/2017,7.0,238.0
685,01/10/2017,8.0,3359.0
686,01/10/2017,14.0,1.0
687,01/10/2017,21.0,3.0
688,01/10/2017,22.0,7.0
689,01/10/2017,24.0,129.0
690,01/10/2017,28.0,1467.0
691,01/10/2017,31.0,3.0
692,01/10/2017,32.0,3407.0
693,01/10/2017,33.0,417.0
694,01/10/2017,34.0,4.0
695,01/10/2017,35.0,1.0
696,01/10/2017,39.0,1.0
697,01/10/2017,41.0,4.0
698,01/10/2017,56.0,94.0
699,01/10/2017,76.0,284.0
700,01/11/2015,1.0,47.0
701,01/11/2015,2.0,5.0
702,01/11/2015,3.0,327.0
703,01/11/2015,4.0,91.0
704,01/11/2015,5.0,175.0
705,01/11/2015,6.0,1996.0
706,01/11/2015,7.0,1811.0
707,01/11/2015,8.0,5442.0
708,01/11/2015,9.0,2.0
709,01/11/2015,13.0,1.0
710,01/11/2015,14.0,16.0
711,01/11/2015,16.0,15.0
712,01/11/2015,19.0,1.0
713,01/11/2015,20.0,2.0
714,01/11/2015,21.0,26.0
715,01/11/2015,22.0,307.0
716,01/11/2015,24.0,1020.0
717,01/11/2015,28.0,1477.0
718,01/11/2015,31.0,4.0
719,01/11/2015,32.0,1989.0
720,01/11/2015,33.0,465.0
721,01/11/2015,34.0,18.0
722,01/11/2015,35.0,2.0
723,01/11/2015,39.0,3.0
724,01/11/2015,41.0,40.0
725,01/11/2015,56.0,175.0
726,01/11/2015,76.0,521.0
727,01/11/2015,77.0,86.0
728,01/11/2016,1.0,3.0
729,01/11/2016,2.0,1.0
730,01/11/2016,3.0,57.0
731,01/11/2016,4.0,4.0
732,01/11/2016,5.0,8.0
733,01/11/2016,6.0,273.0
734,01/11/2016,7.0,468.0
735,01/11/2016,8.0,4658.0
736,01/11/2016,10.0,2.0
737,01/11/2016,14.0,1.0
738,01/11/2016,16.0,2.0
739,01/11/2016,22.0,23.0
740,01/11/2016,24.0,259.0
741,01/11/2016,28.0,1941.0
742,01/11/2016,32.0,4567.0
743,01/11/2016,33.0,237.0
744,01/11/2016,34.0,3.0
745,01/11/2016,39.0,3.0
746,01/11/2016,41.0,23.0
747,01/11/2016,56.0,163.0
748,01/11/2016,76.0,516.0
749,01/11/2016,77.0,11.0
750,01/11/2017,3.0,25.0
751,01/11/2017,4.0,2.0
752,01/11/2017,5.0,10.0
753,01/11/2017,6.0,171.0
754,01/11/2017,7.0,300.0
755,01/11/2017,8.0,3560.0
756,01/11/2017,21.0,2.0
757,01/11/2017,22.0,6.0
758,01/11/2017,24.0,162.0
759,01/11/2017,28.0,1307.0
760,01/11/2017,31.0,1.0
761,01/11/2017,32.0,3182.0
762,01/11/2017,33.0,205.0
763,01/11/2017,34.0,4.0
764,01/11/2017,35.0,1.0
765,01/11/2017,39.0,1.0
766,01/11/2017,41.0,7.0
767,01/11/2017,56.0,145.0
768,01/11/2017,76.0,454.0
769,01/11/2017,77.0,1.0
770,01/12/2015,1.0,7.0
771,01/12/2015,2.0,5.0
772,01/12/2015,3.0,117.0
773,01/12/2015,4.0,16.0
774,01/12/2015,5.0,30.0
775,01/12/2015,6.0,613.0
776,01/12/2015,7.0,804.0
777,01/12/2015,8.0,6073.0
778,01/12/2015,10.0,1.0
779,01/12/2015,11.0,2.0
780,01/12/2015,12.0,1.0
781,01/12/2015,14.0,3.0
782,01/12/2015,16.0,1.0
783,01/12/2015,21.0,7.0
784,01/12/2015,22.0,69.0
785,01/12/2015,24.0,413.0
786,01/12/2015,28.0,2438.0
787,01/12/2015,29.0,1.0
788,01/12/2015,30.0,1.0
789,01/12/2015,31.0,3.0
790,01/12/2015,32.0,5194.0
791,01/12/2015,33.0,560.0
792,01/12/2015,34.0,11.0
793,01/12/2015,35.0,3.0
794,01/12/2015,41.0,33.0
795,01/12/2015,56.0,253.0
796,01/12/2015,59.0,3.0
797,01/12/2015,76.0,691.0
798,01/12/2015,77.0,24.0
799,01/12/2016,1.0,1.0
800,01/12/2016,3.0,68.0
801,01/12/2016,4.0,17.0
802,01/12/2016,5.0,18.0
803,01/12/2016,6.0,412.0
804,01/12/2016,7.0,552.0
805,01/12/2016,8.0,5227.0
806,01/12/2016,13.0,1.0
807,01/12/2016,14.0,1.0
808,01/12/2016,21.0,2.0
809,01/12/2016,22.0,37.0
810,01/12/2016,24.0,359.0
811,01/12/2016,28.0,2185.0
812,01/12/2016,32.0,4886.0
813,01/12/2016,33.0,287.0
