,date,start_id,amount
7073,2016-06-17,Cluster 45,3582
7074,2016-06-17,Cluster 46,2
7075,2016-06-17,Cluster 5,2306
7076,2016-06-17,Cluster 6,5995
7077,2016-06-17,Cluster 7,1287
7078,2016-06-17,Cluster 8,7925
7079,2016-06-17,Cluster 9,1148
7080,2016-06-18,Cluster 1,1244
7081,2016-06-18,Cluster 10,44
7082,2016-06-18,Cluster 11,101
7083,2016-06-18,Cluster 12,159
7084,2016-06-18,Cluster 13,29
7085,2016-06-18,Cluster 14,282
7086,2016-06-18,Cluster 15,608
7087,2016-06-18,Cluster 16,10
7088,2016-06-18,Cluster 17,138
7089,2016-06-18,Cluster 18,428
7090,2016-06-18,Cluster 19,195
7091,2016-06-18,Cluster 2,1171
7092,2016-06-18,Cluster 20,37
7093,2016-06-18,Cluster 21,208
7094,2016-06-18,Cluster 22,112
7095,2016-06-18,Cluster 23,138
7096,2016-06-18,Cluster 24,36
7097,2016-06-18,Cluster 25,1649
7098,2016-06-18,Cluster 26,334
7099,2016-06-18,Cluster 27,120
7100,2016-06-18,Cluster 28,9
7101,2016-06-18,Cluster 29,3
7102,2016-06-18,Cluster 3,2117
7103,2016-06-18,Cluster 30,23
7104,2016-06-18,Cluster 31,32
7105,2016-06-18,Cluster 32,53
7106,2016-06-18,Cluster 33,30
7107,2016-06-18,Cluster 34,24
7108,2016-06-18,Cluster 35,7
7109,2016-06-18,Cluster 36,17
7110,2016-06-18,Cluster 37,19
7111,2016-06-18,Cluster 38,17
7112,2016-06-18,Cluster 39,34
7113,2016-06-18,Cluster 4,1634
7114,2016-06-18,Cluster 40,2
7115,2016-06-18,Cluster 41,4
7116,2016-06-18,Cluster 42,1
7117,2016-06-18,Cluster 43,2
7118,2016-06-18,Cluster 44,5
7119,2016-06-18,Cluster 45,3362
7120,2016-06-18,Cluster 46,8
7121,2016-06-18,Cluster 5,1234
7122,2016-06-18,Cluster 6,3743
7123,2016-06-18,Cluster 7,1133
7124,2016-06-18,Cluster 8,4837
7125,2016-06-18,Cluster 9,549
7126,2016-06-19,Cluster 1,1285
7127,2016-06-19,Cluster 10,31
7128,2016-06-19,Cluster 11,73
7129,2016-06-19,Cluster 12,84
7130,2016-06-19,Cluster 13,22
7131,2016-06-19,Cluster 14,195
7132,2016-06-19,Cluster 15,586
7133,2016-06-19,Cluster 16,8
7134,2016-06-19,Cluster 17,99
7135,2016-06-19,Cluster 18,385
7136,2016-06-19,Cluster 19,140
7137,2016-06-19,Cluster 2,953
7138,2016-06-19,Cluster 20,50
7139,2016-06-19,Cluster 21,140
7140,2016-06-19,Cluster 22,54
7141,2016-06-19,Cluster 23,83
7142,2016-06-19,Cluster 24,17
7143,2016-06-19,Cluster 25,2137
7144,2016-06-19,Cluster 26,202
7145,2016-06-19,Cluster 27,97
7146,2016-06-19,Cluster 28,9
7147,2016-06-19,Cluster 29,1
7148,2016-06-19,Cluster 3,1853
7149,2016-06-19,Cluster 30,10
7150,2016-06-19,Cluster 31,24
7151,2016-06-19,Cluster 32,33
7152,2016-06-19,Cluster 33,31
7153,2016-06-19,Cluster 34,23
7154,2016-06-19,Cluster 35,2
7155,2016-06-19,Cluster 36,8
7156,2016-06-19,Cluster 37,9
7157,2016-06-19,Cluster 38,14
7158,2016-06-19,Cluster 39,38
7159,2016-06-19,Cluster 4,1104
7160,2016-06-19,Cluster 40,4
7161,2016-06-19,Cluster 41,7
7162,2016-06-19,Cluster 42,2
7163,2016-06-19,Cluster 43,1
7164,2016-06-19,Cluster 45,1867
7165,2016-06-19,Cluster 46,1
7166,2016-06-19,Cluster 5,1054
7167,2016-06-19,Cluster 6,2976
7168,2016-06-19,Cluster 7,1005
7169,2016-06-19,Cluster 8,4558
7170,2016-06-19,Cluster 9,465
7171,2016-06-20,Cluster 1,1379
7172,2016-06-20,Cluster 10,55
7173,2016-06-20,Cluster 11,109
7174,2016-06-20,Cluster 12,168
7175,2016-06-20,Cluster 13,49
7176,2016-06-20,Cluster 14,232
7177,2016-06-20,Cluster 15,874
7178,2016-06-20,Cluster 16,9
7179,2016-06-20,Cluster 17,105
7180,2016-06-20,Cluster 18,290
7181,2016-06-20,Cluster 19,190
7182,2016-06-20,Cluster 2,907
7183,2016-06-20,Cluster 20,49
7184,2016-06-20,Cluster 21,252
7185,2016-06-20,Cluster 22,93
7186,2016-06-20,Cluster 23,115
7187,2016-06-20,Cluster 24,30
7188,2016-06-20,Cluster 25,2570
7189,2016-06-20,Cluster 26,627
7190,2016-06-20,Cluster 27,141
7191,2016-06-20,Cluster 28,11
7192,2016-06-20,Cluster 29,1
7193,2016-06-20,Cluster 3,660
7194,2016-06-20,Cluster 30,22
7195,2016-06-20,Cluster 31,25
7196,2016-06-20,Cluster 32,51
7197,2016-06-20,Cluster 33,31
7198,2016-06-20,Cluster 34,29
7199,2016-06-20,Cluster 35,6
7200,2016-06-20,Cluster 36,12
7201,2016-06-20,Cluster 37,18
7202,2016-06-20,Cluster 38,21
7203,2016-06-20,Cluster 39,32
7204,2016-06-20,Cluster 4,1313
7205,2016-06-20,Cluster 40,4
7206,2016-06-20,Cluster 41,5
7207,2016-06-20,Cluster 42,5
7208,2016-06-20,Cluster 43,1
7209,2016-06-20,Cluster 44,4
7210,2016-06-20,Cluster 45,3199
7211,2016-06-20,Cluster 46,4
7212,2016-06-20,Cluster 5,2282
7213,2016-06-20,Cluster 6,5953
7214,2016-06-20,Cluster 7,969
7215,2016-06-20,Cluster 8,8801
7216,2016-06-20,Cluster 9,1169
7217,2016-06-21,Cluster 1,1454
7218,2016-06-21,Cluster 10,50
7219,2016-06-21,Cluster 11,142
7220,2016-06-21,Cluster 12,208
7221,2016-06-21,Cluster 13,60
7222,2016-06-21,Cluster 14,275
7223,2016-06-21,Cluster 15,977
7224,2016-06-21,Cluster 16,14
7225,2016-06-21,Cluster 17,97
7226,2016-06-21,Cluster 18,326
7227,2016-06-21,Cluster 19,200
7228,2016-06-21,Cluster 2,930
7229,2016-06-21,Cluster 20,58
7230,2016-06-21,Cluster 21,263
7231,2016-06-21,Cluster 22,86
7232,2016-06-21,Cluster 23,128
7233,2016-06-21,Cluster 24,32
7234,2016-06-21,Cluster 25,2522
7235,2016-06-21,Cluster 26,1048
7236,2016-06-21,Cluster 27,178
7237,2016-06-21,Cluster 28,25
7238,2016-06-21,Cluster 29,2
7239,2016-06-21,Cluster 3,760
7240,2016-06-21,Cluster 30,18
7241,2016-06-21,Cluster 31,22
7242,2016-06-21,Cluster 32,55
7243,2016-06-21,Cluster 33,25
7244,2016-06-21,Cluster 34,29
7245,2016-06-21,Cluster 35,4
7246,2016-06-21,Cluster 36,11
7247,2016-06-21,Cluster 37,20
7248,2016-06-21,Cluster 38,23
7249,2016-06-21,Cluster 39,41
7250,2016-06-21,Cluster 4,1483
7251,2016-06-21,Cluster 40,2
7252,2016-06-21,Cluster 41,3
7253,2016-06-21,Cluster 42,2
7254,2016-06-21,Cluster 43,3
7255,2016-06-21,Cluster 44,3
7256,2016-06-21,Cluster 45,3951
7257,2016-06-21,Cluster 46,2
7258,2016-06-21,Cluster 5,2778
7259,2016-06-21,Cluster 6,7617
7260,2016-06-21,Cluster 7,1156
7261,2016-06-21,Cluster 8,11255
7262,2016-06-21,Cluster 9,1804
7263,2016-06-22,Cluster 1,1085
7264,2016-06-22,Cluster 10,51
7265,2016-06-22,Cluster 11,121
7266,2016-06-22,Cluster 12,156
7267,2016-06-22,Cluster 13,52
7268,2016-06-22,Cluster 14,303
7269,2016-06-22,Cluster 15,702
7270,2016-06-22,Cluster 16,15
7271,2016-06-22,Cluster 17,111
7272,2016-06-22,Cluster 18,341
7273,2016-06-22,Cluster 19,192
7274,2016-06-22,Cluster 2,901
7275,2016-06-22,Cluster 20,61
7276,2016-06-22,Cluster 21,281
7277,2016-06-22,Cluster 22,90
7278,2016-06-22,Cluster 23,146
7279,2016-06-22,Cluster 24,36
7280,2016-06-22,Cluster 25,2751
7281,2016-06-22,Cluster 26,1298
7282,2016-06-22,Cluster 27,196
7283,2016-06-22,Cluster 28,12
7284,2016-06-22,Cluster 29,5
7285,2016-06-22,Cluster 3,846
7286,2016-06-22,Cluster 30,22
7287,2016-06-22,Cluster 31,20
7288,2016-06-22,Cluster 32,55
7289,2016-06-22,Cluster 33,35
7290,2016-06-22,Cluster 34,32
7291,2016-06-22,Cluster 35,4
7292,2016-06-22,Cluster 36,8
7293,2016-06-22,Cluster 37,12
7294,2016-06-22,Cluster 38,16
7295,2016-06-22,Cluster 39,38
7296,2016-06-22,Cluster 4,1563
7297,2016-06-22,Cluster 40,2
7298,2016-06-22,Cluster 41,3
7299,2016-06-22,Cluster 42,4
7300,2016-06-22,Cluster 44,4
7301,2016-06-22,Cluster 45,4339
7302,2016-06-22,Cluster 46,3
7303,2016-06-22,Cluster 5,2501
7304,2016-06-22,Cluster 6,6846
7305,2016-06-22,Cluster 7,1076
7306,2016-06-22,Cluster 8,10493
7307,2016-06-22,Cluster 9,1793
7308,2016-06-23,Cluster 1,1097
7309,2016-06-23,Cluster 10,48
7310,2016-06-23,Cluster 11,137
7311,2016-06-23,Cluster 12,165
7312,2016-06-23,Cluster 13,56
7313,2016-06-23,Cluster 14,303
7314,2016-06-23,Cluster 15,673
7315,2016-06-23,Cluster 16,16
7316,2016-06-23,Cluster 17,111
7317,2016-06-23,Cluster 18,336
7318,2016-06-23,Cluster 19,184
7319,2016-06-23,Cluster 2,1024
7320,2016-06-23,Cluster 20,48
7321,2016-06-23,Cluster 21,265
7322,2016-06-23,Cluster 22,80
7323,2016-06-23,Cluster 23,112
7324,2016-06-23,Cluster 24,30
7325,2016-06-23,Cluster 25,2621
7326,2016-06-23,Cluster 26,1321
7327,2016-06-23,Cluster 27,360
7328,2016-06-23,Cluster 28,22
7329,2016-06-23,Cluster 29,1
7330,2016-06-23,Cluster 3,1061
7331,2016-06-23,Cluster 30,18
7332,2016-06-23,Cluster 31,21
7333,2016-06-23,Cluster 32,55
7334,2016-06-23,Cluster 33,35
7335,2016-06-23,Cluster 34,31
7336,2016-06-23,Cluster 35,12
7337,2016-06-23,Cluster 36,9
7338,2016-06-23,Cluster 37,13
7339,2016-06-23,Cluster 38,27
7340,2016-06-23,Cluster 39,28
7341,2016-06-23,Cluster 4,1469
7342,2016-06-23,Cluster 40,3
7343,2016-06-23,Cluster 41,1
7344,2016-06-23,Cluster 42,6
7345,2016-06-23,Cluster 43,1
7346,2016-06-23,Cluster 44,3
7347,2016-06-23,Cluster 45,4466
7348,2016-06-23,Cluster 46,3
7349,2016-06-23,Cluster 5,2617
7350,2016-06-23,Cluster 6,7007
7351,2016-06-23,Cluster 7,1233
7352,2016-06-23,Cluster 8,10281
7353,2016-06-23,Cluster 9,1894
7354,2016-06-24,Cluster 1,1163
7355,2016-06-24,Cluster 10,48
7356,2016-06-24,Cluster 11,120
7357,2016-06-24,Cluster 12,173
7358,2016-06-24,Cluster 13,50
7359,2016-06-24,Cluster 14,311
7360,2016-06-24,Cluster 15,768
7361,2016-06-24,Cluster 16,16
7362,2016-06-24,Cluster 17,132
7363,2016-06-24,Cluster 18,360
7364,2016-06-24,Cluster 19,207
7365,2016-06-24,Cluster 2,1119
7366,2016-06-24,Cluster 20,53
7367,2016-06-24,Cluster 21,257
7368,2016-06-24,Cluster 22,123
7369,2016-06-24,Cluster 23,138
7370,2016-06-24,Cluster 24,27
7371,2016-06-24,Cluster 25,2232
7372,2016-06-24,Cluster 26,760
7373,2016-06-24,Cluster 27,184
7374,2016-06-24,Cluster 28,14
7375,2016-06-24,Cluster 29,3
7376,2016-06-24,Cluster 3,1223
7377,2016-06-24,Cluster 30,21
7378,2016-06-24,Cluster 31,23
7379,2016-06-24,Cluster 32,65
7380,2016-06-24,Cluster 33,49
7381,2016-06-24,Cluster 34,43
7382,2016-06-24,Cluster 35,7
7383,2016-06-24,Cluster 36,12
7384,2016-06-24,Cluster 37,20
7385,2016-06-24,Cluster 38,22
7386,2016-06-24,Cluster 39,39
7387,2016-06-24,Cluster 4,1626
7388,2016-06-24,Cluster 40,3
7389,2016-06-24,Cluster 41,6
7390,2016-06-24,Cluster 42,4
7391,2016-06-24,Cluster 43,1
7392,2016-06-24,Cluster 44,2
7393,2016-06-24,Cluster 45,3654
7394,2016-06-24,Cluster 46,3
7395,2016-06-24,Cluster 5,2334
7396,2016-06-24,Cluster 6,6027
7397,2016-06-24,Cluster 7,1327
7398,2016-06-24,Cluster 8,8322
7399,2016-06-24,Cluster 9,1293
7400,2016-06-25,Cluster 1,1280
7401,2016-06-25,Cluster 10,34
7402,2016-06-25,Cluster 11,121
7403,2016-06-25,Cluster 12,119
7404,2016-06-25,Cluster 13,23
7405,2016-06-25,Cluster 14,249
7406,2016-06-25,Cluster 15,616
7407,2016-06-25,Cluster 16,12
7408,2016-06-25,Cluster 17,127
7409,2016-06-25,Cluster 18,397
7410,2016-06-25,Cluster 19,158
7411,2016-06-25,Cluster 2,1165
7412,2016-06-25,Cluster 20,50
7413,2016-06-25,Cluster 21,193
7414,2016-06-25,Cluster 22,111
7415,2016-06-25,Cluster 23,110
7416,2016-06-25,Cluster 24,32
7417,2016-06-25,Cluster 25,1513
7418,2016-06-25,Cluster 26,352
7419,2016-06-25,Cluster 27,180
7420,2016-06-25,Cluster 28,9
7421,2016-06-25,Cluster 29,1
7422,2016-06-25,Cluster 3,2064
7423,2016-06-25,Cluster 30,29
7424,2016-06-25,Cluster 31,24
7425,2016-06-25,Cluster 32,46
7426,2016-06-25,Cluster 33,23
7427,2016-06-25,Cluster 34,30
7428,2016-06-25,Cluster 35,7
7429,2016-06-25,Cluster 36,6
7430,2016-06-25,Cluster 37,12
7431,2016-06-25,Cluster 38,20
7432,2016-06-25,Cluster 39,33
7433,2016-06-25,Cluster 4,1669
7434,2016-06-25,Cluster 40,3
7435,2016-06-25,Cluster 41,5
7436,2016-06-25,Cluster 42,2
7437,2016-06-25,Cluster 44,3
7438,2016-06-25,Cluster 45,2761
7439,2016-06-25,Cluster 46,4
7440,2016-06-25,Cluster 5,1225
7441,2016-06-25,Cluster 6,3580
7442,2016-06-25,Cluster 7,1223
7443,2016-06-25,Cluster 8,4752
7444,2016-06-25,Cluster 9,595
7445,2016-06-26,Cluster 1,1015
7446,2016-06-26,Cluster 10,33
7447,2016-06-26,Cluster 11,50
7448,2016-06-26,Cluster 12,79
7449,2016-06-26,Cluster 13,17
7450,2016-06-26,Cluster 14,201
7451,2016-06-26,Cluster 15,483
7452,2016-06-26,Cluster 16,5
7453,2016-06-26,Cluster 17,95
7454,2016-06-26,Cluster 18,383
7455,2016-06-26,Cluster 19,123
7456,2016-06-26,Cluster 2,974
7457,2016-06-26,Cluster 20,35
7458,2016-06-26,Cluster 21,172
7459,2016-06-26,Cluster 22,42
7460,2016-06-26,Cluster 23,66
7461,2016-06-26,Cluster 24,15
7462,2016-06-26,Cluster 25,1843
7463,2016-06-26,Cluster 26,189
7464,2016-06-26,Cluster 27,60
7465,2016-06-26,Cluster 28,12
7466,2016-06-26,Cluster 3,1908
7467,2016-06-26,Cluster 30,21
7468,2016-06-26,Cluster 31,25
7469,2016-06-26,Cluster 32,16
7470,2016-06-26,Cluster 33,25
7471,2016-06-26,Cluster 34,31
7472,2016-06-26,Cluster 35,8
7473,2016-06-26,Cluster 36,2
7474,2016-06-26,Cluster 37,12
7475,2016-06-26,Cluster 38,9
7476,2016-06-26,Cluster 39,25
7477,2016-06-26,Cluster 4,1146
7478,2016-06-26,Cluster 40,3
7479,2016-06-26,Cluster 41,1
7480,2016-06-26,Cluster 43,2
7481,2016-06-26,Cluster 44,9
7482,2016-06-26,Cluster 45,1786
7483,2016-06-26,Cluster 46,3
7484,2016-06-26,Cluster 5,917
7485,2016-06-26,Cluster 6,2813
7486,2016-06-26,Cluster 7,929
7487,2016-06-26,Cluster 8,3423
7488,2016-06-26,Cluster 9,435
7489,2016-06-27,Cluster 1,827
7490,2016-06-27,Cluster 10,34
7491,2016-06-27,Cluster 11,98
7492,2016-06-27,Cluster 12,133
7493,2016-06-27,Cluster 13,46
7494,2016-06-27,Cluster 14,223
7495,2016-06-27,Cluster 15,524
7496,2016-06-27,Cluster 16,8
7497,2016-06-27,Cluster 17,126
7498,2016-06-27,Cluster 18,331
7499,2016-06-27,Cluster 19,210
7500,2016-06-27,Cluster 2,909
7501,2016-06-27,Cluster 20,47
7502,2016-06-27,Cluster 21,270
7503,2016-06-27,Cluster 22,73
7504,2016-06-27,Cluster 23,107
7505,2016-06-27,Cluster 24,37
7506,2016-06-27,Cluster 25,2482
7507,2016-06-27,Cluster 26,511
7508,2016-06-27,Cluster 27,466
7509,2016-06-27,Cluster 28,22
7510,2016-06-27,Cluster 29,4
7511,2016-06-27,Cluster 3,672
7512,2016-06-27,Cluster 30,24
7513,2016-06-27,Cluster 31,30
7514,2016-06-27,Cluster 32,33
7515,2016-06-27,Cluster 33,32
7516,2016-06-27,Cluster 34,27
7517,2016-06-27,Cluster 35,6
7518,2016-06-27,Cluster 36,8
7519,2016-06-27,Cluster 37,18
7520,2016-06-27,Cluster 38,16
7521,2016-06-27,Cluster 39,28
7522,2016-06-27,Cluster 4,1038
7523,2016-06-27,Cluster 40,4
7524,2016-06-27,Cluster 41,5
7525,2016-06-27,Cluster 42,2
7526,2016-06-27,Cluster 43,3
7527,2016-06-27,Cluster 44,2
7528,2016-06-27,Cluster 45,2980
7529,2016-06-27,Cluster 46,6
7530,2016-06-27,Cluster 5,1961
7531,2016-06-27,Cluster 6,5196
7532,2016-06-27,Cluster 7,916
7533,2016-06-27,Cluster 8,7064
7534,2016-06-27,Cluster 9,1318
7535,2016-06-28,Cluster 1,1038
7536,2016-06-28,Cluster 10,41
7537,2016-06-28,Cluster 11,120
7538,2016-06-28,Cluster 12,153
7539,2016-06-28,Cluster 13,41
7540,2016-06-28,Cluster 14,227
7541,2016-06-28,Cluster 15,513
7542,2016-06-28,Cluster 16,8
7543,2016-06-28,Cluster 17,95
7544,2016-06-28,Cluster 18,348
7545,2016-06-28,Cluster 19,201
7546,2016-06-28,Cluster 2,885
7547,2016-06-28,Cluster 20,54
7548,2016-06-28,Cluster 21,258
7549,2016-06-28,Cluster 22,80
7550,2016-06-28,Cluster 23,100
7551,2016-06-28,Cluster 24,26
7552,2016-06-28,Cluster 25,2451
7553,2016-06-28,Cluster 26,764
7554,2016-06-28,Cluster 27,447
7555,2016-06-28,Cluster 28,23
7556,2016-06-28,Cluster 29,5
7557,2016-06-28,Cluster 3,774
7558,2016-06-28,Cluster 30,35
7559,2016-06-28,Cluster 31,23
7560,2016-06-28,Cluster 32,50
7561,2016-06-28,Cluster 33,24
7562,2016-06-28,Cluster 34,42
7563,2016-06-28,Cluster 35,8
7564,2016-06-28,Cluster 36,12
7565,2016-06-28,Cluster 37,10
7566,2016-06-28,Cluster 38,17
7567,2016-06-28,Cluster 39,34
7568,2016-06-28,Cluster 4,1357
7569,2016-06-28,Cluster 40,4
7570,2016-06-28,Cluster 41,4
7571,2016-06-28,Cluster 42,3
7572,2016-06-28,Cluster 43,2
7573,2016-06-28,Cluster 44,5
7574,2016-06-28,Cluster 45,3885
7575,2016-06-28,Cluster 46,7
7576,2016-06-28,Cluster 5,2419
7577,2016-06-28,Cluster 6,6525
7578,2016-06-28,Cluster 7,1019
7579,2016-06-28,Cluster 8,9032
7580,2016-06-28,Cluster 9,1473
7581,2016-06-29,Cluster 1,1100
7582,2016-06-29,Cluster 10,50
7583,2016-06-29,Cluster 11,112
7584,2016-06-29,Cluster 12,146
7585,2016-06-29,Cluster 13,53
7586,2016-06-29,Cluster 14,268
7587,2016-06-29,Cluster 15,585
7588,2016-06-29,Cluster 16,11
7589,2016-06-29,Cluster 17,97
7590,2016-06-29,Cluster 18,313
7591,2016-06-29,Cluster 19,177
7592,2016-06-29,Cluster 2,859
7593,2016-06-29,Cluster 20,57
7594,2016-06-29,Cluster 21,273
7595,2016-06-29,Cluster 22,68
7596,2016-06-29,Cluster 23,99
7597,2016-06-29,Cluster 24,22
7598,2016-06-29,Cluster 25,2199
7599,2016-06-29,Cluster 26,769
7600,2016-06-29,Cluster 27,544
7601,2016-06-29,Cluster 28,19
7602,2016-06-29,Cluster 29,1
7603,2016-06-29,Cluster 3,744
7604,2016-06-29,Cluster 30,27
7605,2016-06-29,Cluster 31,38
7606,2016-06-29,Cluster 32,49
7607,2016-06-29,Cluster 33,51
7608,2016-06-29,Cluster 34,29
7609,2016-06-29,Cluster 35,9
7610,2016-06-29,Cluster 36,13
7611,2016-06-29,Cluster 37,14
7612,2016-06-29,Cluster 38,20
7613,2016-06-29,Cluster 39,33
7614,2016-06-29,Cluster 4,1274
7615,2016-06-29,Cluster 40,2
7616,2016-06-29,Cluster 41,2
7617,2016-06-29,Cluster 42,4
7618,2016-06-29,Cluster 43,4
7619,2016-06-29,Cluster 44,8
7620,2016-06-29,Cluster 45,3667
7621,2016-06-29,Cluster 46,2
7622,2016-06-29,Cluster 5,2255
7623,2016-06-29,Cluster 6,6178
7624,2016-06-29,Cluster 7,964
7625,2016-06-29,Cluster 8,8315
7626,2016-06-29,Cluster 9,1415
7627,2016-06-30,Cluster 1,1066
7628,2016-06-30,Cluster 10,45
7629,2016-06-30,Cluster 11,111
7630,2016-06-30,Cluster 12,171
7631,2016-06-30,Cluster 13,47
7632,2016-06-30,Cluster 14,309
7633,2016-06-30,Cluster 15,623
7634,2016-06-30,Cluster 16,15
7635,2016-06-30,Cluster 17,131
7636,2016-06-30,Cluster 18,361
7637,2016-06-30,Cluster 19,206
7638,2016-06-30,Cluster 2,972
7639,2016-06-30,Cluster 20,63
7640,2016-06-30,Cluster 21,250
7641,2016-06-30,Cluster 22,86
7642,2016-06-30,Cluster 23,121
7643,2016-06-30,Cluster 24,33
7644,2016-06-30,Cluster 25,2168
7645,2016-06-30,Cluster 26,689
7646,2016-06-30,Cluster 27,447
7647,2016-06-30,Cluster 28,23
7648,2016-06-30,Cluster 29,2
7649,2016-06-30,Cluster 3,936
7650,2016-06-30,Cluster 30,27
7651,2016-06-30,Cluster 31,22
7652,2016-06-30,Cluster 32,49
7653,2016-06-30,Cluster 33,22
7654,2016-06-30,Cluster 34,55
7655,2016-06-30,Cluster 35,12
7656,2016-06-30,Cluster 36,10
7657,2016-06-30,Cluster 37,11
7658,2016-06-30,Cluster 38,27
7659,2016-06-30,Cluster 39,31
7660,2016-06-30,Cluster 4,1461
7661,2016-06-30,Cluster 40,1
7662,2016-06-30,Cluster 41,4
7663,2016-06-30,Cluster 42,3
7664,2016-06-30,Cluster 43,5
7665,2016-06-30,Cluster 44,9
7666,2016-06-30,Cluster 45,3282
7667,2016-06-30,Cluster 46,6
7668,2016-06-30,Cluster 5,2241
7669,2016-06-30,Cluster 6,6210
7670,2016-06-30,Cluster 7,1116
7671,2016-06-30,Cluster 8,8000
7672,2016-06-30,Cluster 9,1342
7673,2016-07-01,Cluster 1,1166
7674,2016-07-01,Cluster 10,34
7675,2016-07-01,Cluster 11,110
7676,2016-07-01,Cluster 12,136
7677,2016-07-01,Cluster 13,43
7678,2016-07-01,Cluster 14,253
7679,2016-07-01,Cluster 15,597
7680,2016-07-01,Cluster 16,16
7681,2016-07-01,Cluster 17,175
7682,2016-07-01,Cluster 18,452
7683,2016-07-01,Cluster 19,266
7684,2016-07-01,Cluster 2,1179
7685,2016-07-01,Cluster 20,57
7686,2016-07-01,Cluster 21,342
7687,2016-07-01,Cluster 22,162
7688,2016-07-01,Cluster 23,160
7689,2016-07-01,Cluster 24,56
7690,2016-07-01,Cluster 25,2158
7691,2016-07-01,Cluster 26,548
7692,2016-07-01,Cluster 27,444
7693,2016-07-01,Cluster 28,24
7694,2016-07-01,Cluster 29,7
7695,2016-07-01,Cluster 3,1203
7696,2016-07-01,Cluster 30,31
7697,2016-07-01,Cluster 31,42
7698,2016-07-01,Cluster 32,78
7699,2016-07-01,Cluster 33,55
7700,2016-07-01,Cluster 34,69
7701,2016-07-01,Cluster 35,18
7702,2016-07-01,Cluster 36,15
7703,2016-07-01,Cluster 37,25
7704,2016-07-01,Cluster 38,35
7705,2016-07-01,Cluster 39,68
7706,2016-07-01,Cluster 4,1275
7707,2016-07-01,Cluster 40,3
7708,2016-07-01,Cluster 41,2
7709,2016-07-01,Cluster 42,5
7710,2016-07-01,Cluster 43,2
7711,2016-07-01,Cluster 44,2
7712,2016-07-01,Cluster 45,3046
7713,2016-07-01,Cluster 46,6
7714,2016-07-01,Cluster 5,1585
7715,2016-07-01,Cluster 6,4820
7716,2016-07-01,Cluster 7,1130
7717,2016-07-01,Cluster 8,5819
7718,2016-07-01,Cluster 9,965
7719,2016-07-02,Cluster 1,1077
7720,2016-07-02,Cluster 10,22
7721,2016-07-02,Cluster 11,83
7722,2016-07-02,Cluster 12,96
7723,2016-07-02,Cluster 13,20
7724,2016-07-02,Cluster 14,215
7725,2016-07-02,Cluster 15,497
7726,2016-07-02,Cluster 16,9
7727,2016-07-02,Cluster 17,146
7728,2016-07-02,Cluster 18,403
7729,2016-07-02,Cluster 19,214
7730,2016-07-02,Cluster 2,1042
7731,2016-07-02,Cluster 20,34
7732,2016-07-02,Cluster 21,233
7733,2016-07-02,Cluster 22,147
7734,2016-07-02,Cluster 23,152
7735,2016-07-02,Cluster 24,39
7736,2016-07-02,Cluster 25,1592
7737,2016-07-02,Cluster 26,336
7738,2016-07-02,Cluster 27,434
7739,2016-07-02,Cluster 28,10
7740,2016-07-02,Cluster 29,6
7741,2016-07-02,Cluster 3,1743
7742,2016-07-02,Cluster 30,28
7743,2016-07-02,Cluster 31,41
7744,2016-07-02,Cluster 32,64
7745,2016-07-02,Cluster 33,33
7746,2016-07-02,Cluster 34,37
7747,2016-07-02,Cluster 35,9
7748,2016-07-02,Cluster 36,16
7749,2016-07-02,Cluster 37,20
7750,2016-07-02,Cluster 38,20
7751,2016-07-02,Cluster 39,49
7752,2016-07-02,Cluster 4,1298
7753,2016-07-02,Cluster 40,5
7754,2016-07-02,Cluster 41,9
7755,2016-07-02,Cluster 42,2
7756,2016-07-02,Cluster 43,1
7757,2016-07-02,Cluster 44,4
7758,2016-07-02,Cluster 45,3101
7759,2016-07-02,Cluster 46,10
7760,2016-07-02,Cluster 5,891
7761,2016-07-02,Cluster 6,2864
7762,2016-07-02,Cluster 7,1023
7763,2016-07-02,Cluster 8,3770
7764,2016-07-02,Cluster 9,561
7765,2016-07-03,Cluster 1,1038
7766,2016-07-03,Cluster 10,36
7767,2016-07-03,Cluster 11,64
7768,2016-07-03,Cluster 12,83
7769,2016-07-03,Cluster 13,16
7770,2016-07-03,Cluster 14,185
7771,2016-07-03,Cluster 15,509
7772,2016-07-03,Cluster 16,8
7773,2016-07-03,Cluster 17,134
7774,2016-07-03,Cluster 18,359
7775,2016-07-03,Cluster 19,131
7776,2016-07-03,Cluster 2,952
7777,2016-07-03,Cluster 20,32
7778,2016-07-03,Cluster 21,178
7779,2016-07-03,Cluster 22,49
7780,2016-07-03,Cluster 23,111
7781,2016-07-03,Cluster 24,21
7782,2016-07-03,Cluster 25,1237
7783,2016-07-03,Cluster 26,235
7784,2016-07-03,Cluster 27,251
7785,2016-07-03,Cluster 28,13
7786,2016-07-03,Cluster 29,1
7787,2016-07-03,Cluster 3,1949
7788,2016-07-03,Cluster 30,15
7789,2016-07-03,Cluster 31,29
7790,2016-07-03,Cluster 32,43
7791,2016-07-03,Cluster 33,28
7792,2016-07-03,Cluster 34,33
7793,2016-07-03,Cluster 35,8
7794,2016-07-03,Cluster 36,13
7795,2016-07-03,Cluster 37,21
7796,2016-07-03,Cluster 38,22
7797,2016-07-03,Cluster 39,37
7798,2016-07-03,Cluster 4,1138
7799,2016-07-03,Cluster 40,1
7800,2016-07-03,Cluster 41,6
