,date,amount,Type,MA,MS
106,04/16/2016,35780,0,38201.57142857143,6163.77100096856
107,04/17/2016,26141,0,38007.57142857143,6565.075954298953
108,04/18/2016,33289,0,37973.0,6593.1554408087995
109,04/19/2016,39408,0,37673.0,6451.759346617532
110,04/20/2016,39043,0,37146.71428571428,6112.096468323718
111,04/21/2016,37478,0,36113.0,5156.101886761617
112,04/22/2016,35715,0,35264.857142857145,4545.23154630475
113,04/23/2016,29401,0,34353.57142857143,5037.544635274315
114,04/24/2016,22289,0,33803.28571428572,6167.77903609519
115,04/25/2016,28383,0,33102.42857142857,6505.45401585324
116,04/26/2016,35226,0,32505.0,6002.450471821217
117,04/27/2016,41574,0,32866.57142857143,6516.167709555035
118,04/28/2016,46515,0,34157.57142857143,8247.324937156758
119,04/29/2016,40683,0,34867.28571428572,8609.490745959485
120,04/30/2016,31297,0,35138.142857142855,8436.953447553837
121,05/01/2016,10,0,31955.428571428572,15411.42086091938
122,05/08/2016,13,0,27902.571428571428,19653.87280628717
123,05/09/2016,6,0,22871.14285714286,21851.878160534787
124,05/10/2016,4,0,16932.571428571428,21568.767611658168
125,05/11/2016,24,0,10291.0,17763.618381399665
126,05/12/2016,61,0,4487.857142857143,11821.737004752042
127,05/13/2016,26,1,20.571428571428573,19.71342303107245
128,05/14/2016,86,0,31.428571428571427,30.756338874049273
129,05/15/2016,7224,0,1061.5714285714287,2717.537479480446
130,05/16/2016,2731,0,1450.857142857143,2736.2388071079968
131,05/17/2016,3034,0,1883.7142857142858,2708.7329580627215
132,05/18/2016,29393,0,6079.285714285715,10599.574924091463
133,05/19/2016,38197,0,11527.285714285714,15608.057809075046
134,05/20/2016,37423,0,16869.714285714286,17321.405136557536
135,05/21/2016,29930,0,21133.14285714286,16133.953281083668
136,05/22/2016,23337,0,23435.0,14922.74325763642
137,05/23/2016,30050,0,27337.714285714286,11864.6109321557
138,05/24/2016,35516,0,31978.0,5324.503482328967
139,05/25/2016,36483,0,32990.857142857145,5424.230619131507
140,05/26/2016,36171,0,32701.428571428572,5147.1135877998895
141,05/27/2016,30790,0,31753.85714285714,4726.375476288052
142,05/28/2016,27146,0,31356.14285714286,5013.821012247755
143,05/29/2016,22983,0,31305.571428571428,5109.066674620155
144,05/30/2016,14037,1,29018.0,8332.78256846615
145,05/31/2016,5072,0,24668.85714285714,11657.566919224204
146,06/01/2016,30437,0,23805.14285714286,10831.040907634739
147,06/02/2016,31151,0,23088.0,10010.959161505623
148,06/03/2016,36526,0,23907.428571428572,10938.270869705488
149,06/04/2016,26103,0,23758.428571428572,10893.816286578101
150,06/05/2016,19362,0,23241.14285714286,11021.99016252769
151,06/06/2016,26994,0,25092.14285714286,10281.779084519234
152,06/07/2016,35575,0,29449.714285714286,5922.4862378983435
153,06/08/2016,37200,1,30415.85714285714,6620.841221188627
154,06/09/2016,37386,0,31306.571428571428,7135.615877580644
155,06/10/2016,34450,0,31010.0,6922.488834708707
156,06/11/2016,27531,0,31214.0,6773.214278809339
157,06/12/2016,20174,0,31330.0,6539.318185662277
158,06/13/2016,30438,0,31822.0,6283.263668932998
159,06/14/2016,38292,0,32210.14285714286,6628.1938321227835
160,06/15/2016,41155,0,32775.142857142855,7262.631993718978
161,06/16/2016,40341,0,33197.28571428572,7650.813675993026
162,06/17/2016,33680,0,33087.28571428572,7635.320550229828
163,06/18/2016,25942,0,32860.28571428572,7848.681560497614
164,06/19/2016,21740,0,33084.0,7438.406930698715
165,06/20/2016,32872,0,33431.71428571428,7350.4725180151
166,06/21/2016,40142,0,33696.0,7583.900777304514
167,06/22/2016,38621,0,33334.0,7220.283258524789
168,06/23/2016,39304,0,33185.857142857145,7061.4466041213645
169,06/24/2016,34384,0,33286.42857142857,7074.65824515321
170,06/25/2016,24968,0,33147.28571428572,7250.572775403926
171,06/26/2016,19441,0,32818.857142857145,7878.302237338776
172,06/27/2016,28877,0,32248.14285714286,8017.286395212358
173,06/28/2016,34642,0,31462.428571428572,7357.053641622732
174,06/29/2016,32939,0,30650.714285714286,6721.611753993873
175,06/30/2016,32821,0,29724.571428571428,5699.517373051363
176,07/01/2016,28684,0,28910.285714285714,5317.237306292488
177,07/02/2016,22406,0,28544.285714285714,5707.662969327165
178,07/03/2016,20625,1,28713.428571428572,5402.306755980662
179,07/04/2016,18534,1,27235.85714285714,6625.971612490038
180,07/05/2016,24413,0,25774.571428571428,5796.422427013146
181,07/06/2016,29253,0,25248.0,5170.760163328667
182,07/07/2016,32778,0,25241.85714285714,5160.278914573369
183,07/08/2016,30750,0,25537.0,5441.390692338375
184,07/09/2016,22227,0,25511.428571428572,5458.949192446685
185,07/10/2016,17560,0,25073.571428571428,6011.194525137882
186,07/11/2016,26777,0,26251.14285714286,5279.4524788268045
187,07/12/2016,34166,0,27644.428571428572,5956.973360612554
188,07/13/2016,37595,0,28836.14285714286,7063.972900773129
189,07/14/2016,38062,0,29591.0,7799.4424587060485
190,07/15/2016,33305,0,29956.0,7921.550311229066
191,07/16/2016,26056,0,30503.0,7414.893256143339
192,07/17/2016,19034,0,30713.571428571428,6995.119509513824
193,07/18/2016,26779,0,30713.85714285714,6994.9319612743275
194,07/19/2016,30031,0,30123.14285714286,6827.4060332498975
195,07/20/2016,30121,0,29055.428571428572,5998.223316314667
196,07/21/2016,30839,0,28023.571428571428,4663.364159672098
197,07/22/2016,31188,0,27721.14285714286,4319.754446284007
198,07/23/2016,24631,0,27517.571428571428,4443.119469364692
199,07/24/2016,19202,0,27541.571428571428,4389.790726110709
200,07/25/2016,24478,1,27212.85714285714,4539.991902656925
201,07/26/2016,28600,0,27008.428571428572,4422.647354136161
202,07/27/2016,28713,1,26807.285714285714,4287.445071146126
203,07/28/2016,31519,0,26904.428571428572,4400.238359344592
204,07/29/2016,29166,0,26615.571428571428,4130.259025660205
205,07/30/2016,22377,0,26293.571428571428,4390.433040796119
206,07/31/2016,13978,0,25547.285714285714,5960.141656993443
207,08/01/2016,24566,0,25559.85714285714,5957.602633850056
208,08/02/2016,27023,0,25334.571428571428,5852.367294726206
209,08/03/2016,27364,0,25141.85714285714,5743.779923493221
210,08/04/2016,28736,0,24744.285714285714,5308.633179839724
211,08/05/2016,28236,0,24611.428571428572,5189.837372440579
212,08/06/2016,22230,0,24590.428571428572,5200.671682809917
213,08/07/2016,16075,0,24890.0,4500.788782720941
214,08/08/2016,20189,0,24264.714285714286,4844.243102703995
215,08/09/2016,23048,0,23696.85714285714,4697.786160472165
216,08/10/2016,25901,0,23487.85714285714,4537.247896709025
217,08/11/2016,26934,0,23230.428571428572,4230.617010048803
218,08/12/2016,27312,1,23098.428571428572,4059.356141768579
219,08/13/2016,21446,1,22986.428571428572,4097.94212002166
220,08/14/2016,14979,1,22829.85714285714,4414.714842756794
221,08/15/2016,22289,0,23129.85714285714,4274.4715629954935
222,08/16/2016,23389,0,23178.571428571428,4275.326219800576
223,08/17/2016,26261,0,23230.0,4315.509239939129
224,08/18/2016,26592,0,23181.14285714286,4268.2634809553565
