,Component,Date,Value
0,Component1,2017-01-01,7.448402237321856
1,Component2,2017-01-01,1.3958286596434832
2,Component3,2017-01-01,-0.1704392217890816
3,Component4,2017-01-01,-0.2472797056614305
4,Component5,2017-01-01,-0.9486345661150088
5,Component6,2017-01-01,0.002638055792910493
6,Component7,2017-01-01,0.25823618585178565
7,Component8,2017-01-01,-0.13020351761286286
8,Component9,2017-01-01,0.05059146336961979
9,Component10,2017-01-01,0.11311253878950185
10,Component11,2017-01-01,-0.3714913238133039
11,Component12,2017-01-01,-0.08758399535913519
12,Component13,2017-01-01,-0.18207380880223584
13,Component14,2017-01-01,-0.0882463193667696
14,Component15,2017-01-01,0.3996591602924131
15,Component16,2017-01-01,-0.3398409993191339
16,Component1,2017-01-02,10.523139627753881
17,Component2,2017-01-02,0.5796861758420603
18,Component3,2017-01-02,0.6253931785546459
19,Component4,2017-01-02,1.445723987549533
20,Component5,2017-01-02,0.09010958485817262
21,Component6,2017-01-02,0.07044647686561456
22,Component7,2017-01-02,-0.008133398339954462
23,Component8,2017-01-02,0.2733852658615418
24,Component9,2017-01-02,0.19984545268493448
25,Component10,2017-01-02,0.1384875457385528
26,Component11,2017-01-02,-0.006574854311065936
27,Component12,2017-01-02,0.06922389449229469
28,Component13,2017-01-02,0.09078056702475236
29,Component14,2017-01-02,0.3267660689617605
30,Component15,2017-01-02,0.14753256841890067
31,Component16,2017-01-02,-0.07185626792600297
32,Component1,2017-01-03,10.370108687986944
33,Component2,2017-01-03,-0.1179979988766355
34,Component3,2017-01-03,0.5053907923385353
35,Component4,2017-01-03,0.950263895900786
36,Component5,2017-01-03,0.2918311251590005
37,Component6,2017-01-03,0.13804452507798562
38,Component7,2017-01-03,0.015177714582019755
39,Component8,2017-01-03,0.17163271515944686
40,Component9,2017-01-03,-0.15824594478010304
41,Component10,2017-01-03,-0.025466042292886976
42,Component11,2017-01-03,0.1639134660655262
43,Component12,2017-01-03,0.0906801093570882
44,Component13,2017-01-03,0.07932245128673998
45,Component14,2017-01-03,0.04860901427377588
46,Component15,2017-01-03,0.0006784181392185582
47,Component16,2017-01-03,0.03325088122244472
48,Component1,2017-01-04,10.127392886391569
49,Component2,2017-01-04,-0.1370425624660426
