,date,amount,Type,MA,MS
361,12/28/2017,2290867.0,0,2294561.1428571427,150011.21164591864
362,12/29/2017,2495729.0,0,2294473.5714285714,149873.90281706635
363,12/30/2017,2136793.0,0,2250660.285714286,143755.78317377396
364,12/31/2017,2411552.0,0,2304726.285714286,116962.77127319279
365,01/01/2018,1892689.0,1,2248008.714285714,195411.04321635742
366,01/02/2018,2143920.0,0,2234433.285714286,199405.43829821967
367,01/03/2018,2170179.0,0,2220247.0,200027.72673723754
368,01/04/2018,2179256.0,0,2204302.5714285714,197897.3020052387
369,01/05/2018,2388112.0,0,2188928.714285714,174251.78488967713
370,01/06/2018,1887214.0,0,2153274.5714285714,208805.0199012287
371,01/07/2018,1493275.0,0,2022092.142857143,291555.4879237844
372,01/08/2018,2132115.0,0,2056295.857142857,287865.1919582198
373,01/09/2018,2156262.0,0,2058059.0,288528.36112590367
374,01/10/2018,2177632.0,0,2059123.7142857143,289024.382955668
375,01/11/2018,2182447.0,0,2059579.5714285714,289247.8682565392
376,01/12/2018,2364811.0,0,2056250.857142857,284938.90624098596
377,01/13/2018,1930661.0,0,2062457.5714285714,281090.36855541484
378,01/14/2018,1642983.0,0,2083844.4285714286,231969.50396396
379,01/15/2018,2093015.0,0,2078258.7142857143,231082.50853372272
380,01/16/2018,2125305.0,0,2073836.2857142857,229632.5651257635
381,01/17/2018,2141075.0,0,2068613.857142857,227282.22832375043
382,01/18/2018,2171228.0,0,2067011.142857143,226383.5112226067
383,01/19/2018,2436177.0,0,2077206.2857142857,243025.39425659072
384,01/20/2018,1944338.0,0,2079160.142857143,241702.2242349929
385,01/21/2018,1663166.0,0,2082043.4285714286,235677.11838647453
386,01/22/2018,2080574.0,0,2080266.142857143,235627.49465164173
387,01/23/2018,2134817.0,0,2081625.0,235957.71843277334
388,01/24/2018,2185452.0,0,2087964.5714285714,238404.6565525773
389,01/25/2018,2203663.0,0,2092598.142857143,240597.76929655057
390,01/26/2018,2397134.0,0,2087020.5714285714,231589.2958204653
391,01/27/2018,2105904.0,0,2110101.4285714286,222886.66684801737
392,01/28/2018,1688931.0,0,2113782.1428571427,214324.2156713583
393,01/29/2018,2150714.0,0,2123802.1428571427,214152.435996285
394,01/30/2018,2168182.0,0,2128568.5714285714,214808.7551799332
395,01/31/2018,2191859.0,0,2129483.8571428573,215104.97339626908
396,02/01/2018,2193056.0,0,2127968.5714285714,214531.93117253933
397,02/02/2018,2337039.0,0,2119383.5714285714,202849.77920689437
398,02/03/2018,1832740.0,0,2080360.142857143,230293.73992753137
399,02/04/2018,1566358.0,0,2062849.7142857143,266785.29542231385
400,02/05/2018,2146219.0,0,2062207.5714285714,266543.8618644573
